timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
Performance for 1000 user ,,,,,,,,,,,,,,,,
1.72E+12,36552,https://fbsadvisor.com/,200,OK,Thread Group 1-32,text,TRUE,,27220,495,961,961,https://fbsadvisor.com/,36417,0,9353
1.72E+12,36552,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,TRUE,,27220,495,961,961,null,36417,536,9353
1.72E+12,36699,https://fbsadvisor.com/,200,OK,Thread Group 1-363,text,TRUE,,27220,495,960,960,https://fbsadvisor.com/,36562,0,9361
1.72E+12,36699,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-363,,TRUE,,27220,495,960,960,null,36562,81,9361
1.72E+12,36798,https://fbsadvisor.com/,200,OK,Thread Group 1-108,text,TRUE,,27220,495,959,959,https://fbsadvisor.com/,36658,0,9428
1.72E+12,36798,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-108,,TRUE,,27220,495,959,959,null,36658,407,9428
1.72E+12,36840,https://fbsadvisor.com/,200,OK,Thread Group 1-441,text,TRUE,,27220,495,958,958,https://fbsadvisor.com/,36700,0,10687
1.72E+12,36840,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-441,,TRUE,,27220,495,958,958,null,36700,86,10687
1.72E+12,36908,https://fbsadvisor.com/,200,OK,Thread Group 1-189,text,TRUE,,27220,495,957,957,https://fbsadvisor.com/,36778,0,10739
1.72E+12,36908,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-189,,TRUE,,27220,495,957,957,null,36778,259,10739
1.72E+12,36917,https://fbsadvisor.com/,200,OK,Thread Group 1-558,text,TRUE,,27220,495,956,956,https://fbsadvisor.com/,36778,0,9343
1.72E+12,36917,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-558,,TRUE,,27220,495,956,956,null,36778,2,9343
1.72E+12,37382,https://fbsadvisor.com/,200,OK,Thread Group 1-442,text,TRUE,,27220,495,955,955,https://fbsadvisor.com/,37248,0,9392
1.72E+12,37382,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-442,,TRUE,,27220,495,955,955,null,37248,92,9392
1.72E+12,37393,https://fbsadvisor.com/,200,OK,Thread Group 1-259,text,TRUE,,27220,495,954,954,https://fbsadvisor.com/,37254,0,9357
1.72E+12,37393,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-259,,TRUE,,27220,495,954,954,null,37254,236,9357
1.72E+12,37385,https://fbsadvisor.com/,200,OK,Thread Group 1-505,text,TRUE,,27220,495,953,953,https://fbsadvisor.com/,37250,0,9346
1.72E+12,37385,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-505,,TRUE,,27220,495,953,953,null,37250,58,9346
1.72E+12,37427,https://fbsadvisor.com/,200,OK,Thread Group 1-126,text,TRUE,,27220,495,953,953,https://fbsadvisor.com/,37290,0,9427
1.72E+12,37427,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-126,,TRUE,,27220,495,953,953,null,37290,341,9427
1.72E+12,37389,https://fbsadvisor.com/,200,OK,Thread Group 1-159,text,TRUE,,27220,495,951,951,https://fbsadvisor.com/,37244,0,9346
1.72E+12,37389,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-159,,TRUE,,27220,495,951,951,null,37244,325,9346
1.72E+12,37441,https://fbsadvisor.com/,200,OK,Thread Group 1-253,text,TRUE,,27220,495,950,950,https://fbsadvisor.com/,37303,0,9424
1.72E+12,37422,https://fbsadvisor.com/,200,OK,Thread Group 1-417,text,TRUE,,27220,495,950,950,https://fbsadvisor.com/,37288,0,9408
1.72E+12,37441,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-253,,TRUE,,27220,495,950,950,null,37303,204,9424
1.72E+12,37422,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-417,,TRUE,,27220,495,950,950,null,37288,84,9408
