timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
Performance for 100 user ,,,,,,,,,,,,,,,,
1.72E+12,5827,https://fbsadvisor.com/,200,OK,Thread Group 1-60,text,TRUE,,27220,495,75,75,https://fbsadvisor.com/,5697,0,2278
1.72E+12,5827,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-60,,TRUE,,27220,495,75,75,null,5697,3,2278
1.72E+12,5815,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-61,,TRUE,,27220,495,75,75,null,5678,4,2268
1.72E+12,6087,https://fbsadvisor.com/,200,OK,Thread Group 1-6,text,TRUE,,27220,495,73,73,https://fbsadvisor.com/,5952,0,2537
1.72E+12,6087,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,TRUE,,27220,495,73,73,null,5952,284,2537
1.72E+12,5899,https://fbsadvisor.com/,200,OK,Thread Group 1-54,text,TRUE,,27220,495,72,72,https://fbsadvisor.com/,5764,0,2341
1.72E+12,5899,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-54,,TRUE,,27220,495,72,72,null,5764,2,2341
1.72E+12,6100,https://fbsadvisor.com/,200,OK,Thread Group 1-23,text,TRUE,,27220,495,71,71,https://fbsadvisor.com/,5965,0,2552
1.72E+12,6100,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,TRUE,,27220,495,71,71,null,5965,114,2552
1.72E+12,5740,https://fbsadvisor.com/,200,OK,Thread Group 1-71,text,TRUE,,27220,495,70,70,https://fbsadvisor.com/,5609,0,2172
1.72E+12,6099,https://fbsadvisor.com/,200,OK,Thread Group 1-35,text,TRUE,,27220,495,70,70,https://fbsadvisor.com/,5960,0,2528
1.72E+12,5740,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-71,,TRUE,,27220,495,70,70,null,5609,2,2172
1.72E+12,6099,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,TRUE,,27220,495,70,70,null,5960,2,2528
1.72E+12,6171,https://fbsadvisor.com/,200,OK,Thread Group 1-33,text,TRUE,,27220,495,68,68,https://fbsadvisor.com/,5976,0,2548
1.72E+12,5596,https://fbsadvisor.com/,200,OK,Thread Group 1-92,text,TRUE,,27220,495,68,68,https://fbsadvisor.com/,5405,0,1963
1.72E+12,6171,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,TRUE,,27220,495,68,68,null,5976,19,2548
1.72E+12,5596,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-92,,TRUE,,27220,495,68,68,null,5405,3,1963
1.72E+12,6027,https://fbsadvisor.com/,200,OK,Thread Group 1-49,text,TRUE,,27220,495,68,68,https://fbsadvisor.com/,5844,0,2393
1.72E+12,5838,https://fbsadvisor.com/,200,OK,Thread Group 1-67,text,TRUE,,27220,495,68,68,https://fbsadvisor.com/,5665,0,2214
1.72E+12,5838,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-67,,TRUE,,27220,495,68,68,null,5665,2,2214
1.72E+12,6027,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,TRUE,,27220,495,68,68,null,5844,2,2393
1.72E+12,5941,https://fbsadvisor.com/,200,OK,Thread Group 1-58,text,TRUE,,27220,495,64,64,https://fbsadvisor.com/,5780,0,2300
1.72E+12,5941,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-58,,TRUE,,27220,495,64,64,null,5780,1,2300
1.72E+12,6068,https://fbsadvisor.com/,200,OK,Thread Group 1-46,text,TRUE,,27220,495,63,63,https://fbsadvisor.com/,5898,0,2420
1.72E+12,6183,https://fbsadvisor.com/,200,OK,Thread Group 1-24,text,TRUE,,27220,495,63,63,https://fbsadvisor.com/,6002,0,2562
1.72E+12,6183,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,TRUE,,27220,495,63,63,null,6002,107,2562
1.72E+12,6068,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-46,,TRUE,,27220,495,63,63,null,5898,2,2420
1.72E+12,6185,https://fbsadvisor.com/,200,OK,Thread Group 1-13,text,TRUE,,27220,495,61,61,https://fbsadvisor.com/,6027,0,2535
1.72E+12,6185,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,TRUE,,27220,495,61,61,null,6027,216,2535
1.72E+12,6109,https://fbsadvisor.com/,200,OK,Thread Group 1-42,text,TRUE,,27220,495,61,61,https://fbsadvisor.com/,5955,0,2481
1.72E+12,6109,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-42,,TRUE,,27220,495,61,61,null,5955,2,2481
1.72E+12,6186,https://fbsadvisor.com/,200,OK,Thread Group 1-8,text,TRUE,,27220,495,61,61,https://fbsadvisor.com/,6001,0,2551
1.72E+12,6186,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,TRUE,,27220,495,61,61,null,6001,266,2551
1.72E+12,6190,https://fbsadvisor.com/,200,OK,Thread Group 1-16,text,TRUE,,27220,495,60,60,https://fbsadvisor.com/,5989,0,2538
1.72E+12,6190,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,TRUE,,27220,495,60,60,null,5989,181,2538
1.72E+12,5855,https://fbsadvisor.com/,200,OK,Thread Group 1-65,text,TRUE,,27220,495,57,57,https://fbsadvisor.com/,5679,0,2235
1.72E+12,5855,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-65,,TRUE,,27220,495,57,57,null,5679,1,2235
1.72E+12,6395,https://fbsadvisor.com/,200,OK,Thread Group 1-36,text,TRUE,,27220,495,56,56,https://fbsadvisor.com/,6168,0,2539
1.72E+12,6395,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-36,,TRUE,,27220,495,56,56,null,6168,2,2539
1.72E+12,6411,https://fbsadvisor.com/,200,OK,Thread Group 1-18,text,TRUE,,27220,495,56,56,https://fbsadvisor.com/,6206,0,2707
1.72E+12,6411,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,TRUE,,27220,495,56,56,null,6206,168,2707
1.72E+12,6414,https://fbsadvisor.com/,200,OK,Thread Group 1-3,text,TRUE,,27220,495,54,54,https://fbsadvisor.com/,6214,0,2546
1.72E+12,6414,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,TRUE,,27220,495,54,54,null,6214,294,2546
1.72E+12,6334,https://fbsadvisor.com/,200,OK,Thread Group 1-43,text,TRUE,,27220,495,53,53,https://fbsadvisor.com/,6133,0,2490
1.72E+12,6334,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-43,,TRUE,,27220,495,53,53,null,6133,2,2490
1.72E+12,5881,https://fbsadvisor.com/,200,OK,Thread Group 1-89,text,TRUE,,27220,495,52,52,https://fbsadvisor.com/,5691,0,2031
1.72E+12,5881,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-89,,TRUE,,27220,495,52,52,null,5691,1,2031
1.72E+12,6424,https://fbsadvisor.com/,200,OK,Thread Group 1-19,text,TRUE,,27220,495,52,52,https://fbsadvisor.com/,6229,0,2563
1.72E+12,6424,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,TRUE,,27220,495,52,52,null,6229,153,2563
1.72E+12,6437,https://fbsadvisor.com/,200,OK,Thread Group 1-9,text,TRUE,,27220,495,50,50,https://fbsadvisor.com/,6258,0,2556
1.72E+12,6437,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,TRUE,,27220,495,50,50,null,6258,254,2556
1.72E+12,6439,https://fbsadvisor.com/,200,OK,Thread Group 1-21,text,TRUE,,27220,495,49,49,https://fbsadvisor.com/,6284,0,2581
1.72E+12,6439,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,TRUE,,27220,495,49,49,null,6284,137,2581
1.72E+12,6381,https://fbsadvisor.com/,200,OK,Thread Group 1-41,text,TRUE,,27220,495,48,48,https://fbsadvisor.com/,6227,0,2508
1.72E+12,6381,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,TRUE,,27220,495,48,48,null,6227,2,2508
1.72E+12,5806,https://fbsadvisor.com/,200,OK,Thread Group 1-98,text,TRUE,,27220,495,48,48,https://fbsadvisor.com/,5649,0,1908
1.72E+12,5806,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-98,,TRUE,,27220,495,48,48,null,5649,2,1908
1.72E+12,6458,https://fbsadvisor.com/,200,OK,Thread Group 1-12,text,TRUE,,27220,495,46,46,https://fbsadvisor.com/,6325,0,2576
1.72E+12,6458,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,TRUE,,27220,495,46,46,null,6325,229,2576
1.72E+12,5833,https://fbsadvisor.com/,200,OK,Thread Group 1-97,text,TRUE,,27220,495,45,45,https://fbsadvisor.com/,5697,0,1959
1.72E+12,5833,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-97,,TRUE,,27220,495,45,45,null,5697,2,1959
1.72E+12,6468,https://fbsadvisor.com/,200,OK,Thread Group 1-31,text,TRUE,,27220,495,44,44,https://fbsadvisor.com/,6329,0,2599
1.72E+12,6468,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,TRUE,,27220,495,44,44,null,6329,41,2599
1.72E+12,6230,https://fbsadvisor.com/,200,OK,Thread Group 1-59,text,TRUE,,27220,495,43,43,https://fbsadvisor.com/,6088,0,2307
1.72E+12,6230,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-59,,TRUE,,27220,495,43,43,null,6088,2,2307
1.72E+12,5975,https://fbsadvisor.com/,200,OK,Thread Group 1-85,text,TRUE,,27220,495,42,42,https://fbsadvisor.com/,5834,0,2103
1.72E+12,5975,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-85,,TRUE,,27220,495,42,42,null,5834,1,2103
1.72E+12,6489,https://fbsadvisor.com/,200,OK,Thread Group 1-17,text,TRUE,,27220,495,41,41,https://fbsadvisor.com/,6341,0,2616
1.72E+12,6489,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,TRUE,,27220,495,41,41,null,6341,177,2616
1.72E+12,6036,https://fbsadvisor.com/,200,OK,Thread Group 1-80,text,TRUE,,27220,495,41,41,https://fbsadvisor.com/,5881,0,2177
1.72E+12,6036,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-80,,TRUE,,27220,495,41,41,null,5881,2,2177
1.72E+12,6492,https://fbsadvisor.com/,200,OK,Thread Group 1-7,text,TRUE,,27220,495,39,39,https://fbsadvisor.com/,6342,0,2606
1.72E+12,6492,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,TRUE,,27220,495,39,39,null,6342,275,2606
1.72E+12,5968,https://fbsadvisor.com/,200,OK,Thread Group 1-87,text,TRUE,,27220,495,39,39,https://fbsadvisor.com/,5821,0,2121
1.72E+12,5968,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-87,,TRUE,,27220,495,39,39,null,5821,2,2121
1.72E+12,6001,https://fbsadvisor.com/,200,OK,Thread Group 1-84,text,TRUE,,27220,495,37,37,https://fbsadvisor.com/,5857,0,2119
1.72E+12,6001,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-84,,TRUE,,27220,495,37,37,null,5857,2,2119
1.72E+12,6344,https://fbsadvisor.com/,200,OK,Thread Group 1-50,text,TRUE,,27220,495,36,36,https://fbsadvisor.com/,6198,0,2507
1.72E+12,6344,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-50,,TRUE,,27220,495,36,36,null,6198,1,2507
1.72E+12,6086,https://fbsadvisor.com/,200,OK,Thread Group 1-76,text,TRUE,,27220,495,35,35,https://fbsadvisor.com/,5948,0,2263
1.72E+12,6086,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-76,,TRUE,,27220,495,35,35,null,5948,2,2263
1.72E+12,6151,https://fbsadvisor.com/,200,OK,Thread Group 1-69,text,TRUE,,27220,495,34,34,https://fbsadvisor.com/,6017,0,2345
1.72E+12,6151,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-69,,TRUE,,27220,495,34,34,null,6017,1,2345
1.72E+12,5850,https://fbsadvisor.com/,200,OK,Thread Group 1-100,text,TRUE,,27220,495,33,33,https://fbsadvisor.com/,5712,0,2030
1.72E+12,5850,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-100,,TRUE,,27220,495,33,33,null,5712,1,2030
1.72E+12,6509,https://fbsadvisor.com/,200,OK,Thread Group 1-4,text,TRUE,,27220,495,33,33,https://fbsadvisor.com/,6337,0,2606
1.72E+12,6509,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,TRUE,,27220,495,33,33,null,6337,283,2606
1.72E+12,6525,https://fbsadvisor.com/,200,OK,Thread Group 1-20,text,TRUE,,27220,495,31,31,https://fbsadvisor.com/,6393,0,2659
1.72E+12,6525,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,TRUE,,27220,495,31,31,null,6393,146,2659
1.72E+12,5934,https://fbsadvisor.com/,200,OK,Thread Group 1-94,text,TRUE,,27220,495,30,30,https://fbsadvisor.com/,5747,0,2047
1.72E+12,5934,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-94,,TRUE,,27220,495,30,30,null,5747,1,2047
1.72E+12,5947,https://fbsadvisor.com/,200,OK,Thread Group 1-93,text,TRUE,,27220,495,29,29,https://fbsadvisor.com/,5812,0,1990
1.72E+12,5947,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-93,,TRUE,,27220,495,29,29,null,5812,1,1990
1.72E+12,6332,https://fbsadvisor.com/,200,OK,Thread Group 1-55,text,TRUE,,27220,495,28,28,https://fbsadvisor.com/,6199,0,2350
1.72E+12,6332,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-55,,TRUE,,27220,495,28,28,null,6199,1,2350
1.72E+12,6537,https://fbsadvisor.com/,200,OK,Thread Group 1-26,text,TRUE,,27220,495,27,27,https://fbsadvisor.com/,6358,0,2672
1.72E+12,6537,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,TRUE,,27220,495,27,27,null,6358,83,2672
1.72E+12,6208,https://fbsadvisor.com/,200,OK,Thread Group 1-70,text,TRUE,,27220,495,26,26,https://fbsadvisor.com/,5901,0,2212
1.72E+12,6208,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-70,,TRUE,,27220,495,26,26,null,5901,1,2212
1.72E+12,6217,https://fbsadvisor.com/,200,OK,Thread Group 1-68,text,TRUE,,27220,495,25,25,https://fbsadvisor.com/,6041,0,2247
1.72E+12,6217,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-68,,TRUE,,27220,495,25,25,null,6041,1,2247
1.72E+12,6468,https://fbsadvisor.com/,200,OK,Thread Group 1-45,text,TRUE,,27220,495,24,24,https://fbsadvisor.com/,6337,0,2459
1.72E+12,6468,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-45,,TRUE,,27220,495,24,24,null,6337,1,2459
1.72E+12,6041,https://fbsadvisor.com/,200,OK,Thread Group 1-88,text,TRUE,,27220,495,23,23,https://fbsadvisor.com/,5789,0,2012
1.72E+12,6041,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-88,,TRUE,,27220,495,23,23,null,5789,3,2012
1.72E+12,6103,https://fbsadvisor.com/,200,OK,Thread Group 1-83,text,TRUE,,27220,495,22,22,https://fbsadvisor.com/,5742,0,2088
1.72E+12,6103,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-83,,TRUE,,27220,495,22,22,null,5742,2,2088
1.72E+12,6146,https://fbsadvisor.com/,200,OK,Thread Group 1-79,text,TRUE,,27220,495,21,21,https://fbsadvisor.com/,5767,0,2108
1.72E+12,6146,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-79,,TRUE,,27220,495,21,21,null,5767,1,2108
1.72E+12,6227,https://fbsadvisor.com/,200,OK,Thread Group 1-72,text,TRUE,,27220,495,20,20,https://fbsadvisor.com/,5956,0,2228
1.72E+12,6227,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-72,,TRUE,,27220,495,20,20,null,5956,1,2228
1.72E+12,6209,https://fbsadvisor.com/,200,OK,Thread Group 1-75,text,TRUE,,27220,495,19,19,https://fbsadvisor.com/,5853,0,2142
1.72E+12,6209,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-75,,TRUE,,27220,495,19,19,null,5853,2,2142
1.72E+12,6593,https://fbsadvisor.com/,200,OK,Thread Group 1-39,text,TRUE,,27220,495,18,18,https://fbsadvisor.com/,6326,0,2662
1.72E+12,6593,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,TRUE,,27220,495,18,18,null,6326,1,2662
